B,R,tol,Rb,recall,false,relax,n_confirm_days
0.65,0.425,0.0175,0.01,3,1,3.071,195
0.825,0.2,0.0175,0.01,3,1,3.071,198
0.725,0.25,0.015,0.02,3,1,3.0706,171
0.725,0.25,0.02,0.07,3,1,3.0706,192
0.625,0.3,0.0125,0.03,3,1,3.0702,140
0.625,0.3,0.0175,0.08,3,1,3.0702,162
0.7,0.35,0.02,0.04,3,1,3.0698,200
0.6,0.175,0.0125,0.1,3,1,3.0694,130
0.6,0.175,0.0175,0.15,3,1,3.0694,138
0.6,0.4,0.0175,0.05,3,1,3.0694,177
0.775,0.175,0.0125,0.0,3,1,3.0694,165
0.775,0.175,0.0175,0.05,3,1,3.0694,186
0.675,0.225,0.015,0.06,3,1,3.069,159
0.675,0.225,0.02,0.11,3,1,3.069,165
0.675,0.45,0.02,0.01,3,1,3.069,213
0.85,0.225,0.02,0.01,3,1,3.069,214
0.75,0.275,0.0175,0.02,3,1,3.0687,192
0.65,0.325,0.015,0.03,3,1,3.0683,163
0.65,0.325,0.02,0.08,3,1,3.0683,179
0.725,0.15,0.0125,0.04,3,1,3.0679,151
0.725,0.15,0.0175,0.09,3,1,3.0679,167
0.625,0.2,0.015,0.1,3,1,3.0675,142
0.625,0.2,0.02,0.15,3,1,3.0675,149
0.625,0.425,0.02,0.05,3,1,3.0675,191
0.8,0.2,0.015,0.0,3,1,3.0675,186
0.8,0.2,0.02,0.05,3,1,3.0675,197
0.7,0.25,0.0125,0.01,3,1,3.0671,157
0.7,0.25,0.0175,0.06,3,1,3.0671,180
0.6,0.3,0.015,0.07,3,1,3.0667,149
0.6,0.3,0.02,0.12,3,1,3.0667,149
0.6,0.525,0.02,0.02,3,1,3.0667,203
0.775,0.3,0.02,0.02,3,1,3.0667,209
0.675,0.35,0.0175,0.03,3,1,3.0663,186
0.75,0.175,0.015,0.04,3,1,3.0659,169
0.75,0.175,0.02,0.09,3,1,3.0659,178
0.65,0.225,0.0125,0.05,3,1,3.0655,141
0.65,0.225,0.0175,0.1,3,1,3.0655,155
0.65,0.45,0.0175,0.0,3,1,3.0655,205
0.825,0.225,0.0175,0.0,3,1,3.0655,208
0.725,0.275,0.015,0.01,3,1,3.0651,176
0.725,0.275,0.02,0.06,3,1,3.0651,195
0.625,0.325,0.0125,0.02,3,1,3.0647,145
0.625,0.325,0.0175,0.07,3,1,3.0647,170
0.7,0.15,0.015,0.08,3,1,3.0643,157
0.7,0.15,0.02,0.13,3,1,3.0643,163
0.7,0.375,0.02,0.03,3,1,3.0643,204
0.875,0.15,0.02,0.03,3,1,3.0643,200
0.6,0.2,0.0125,0.09,3,1,3.0639,130
0.6,0.2,0.0175,0.14,3,1,3.0639,140
0.6,0.425,0.0175,0.04,3,1,3.0639,177
0.775,0.2,0.0175,0.04,3,1,3.0639,189
0.675,0.25,0.015,0.05,3,1,3.0635,161
0.675,0.25,0.02,0.1,3,1,3.0635,168
0.675,0.475,0.02,0.0,3,1,3.0635,223
0.85,0.25,0.02,0.0,3,1,3.0635,225
0.75,0.3,0.0175,0.01,3,1,3.0631,200
0.65,0.35,0.015,0.02,3,1,3.0627,167
0.65,0.35,0.02,0.07,3,1,3.0627,186
0.725,0.175,0.0125,0.03,3,1,3.0623,151
0.725,0.175,0.0175,0.08,3,1,3.0623,173
0.625,0.225,0.015,0.09,3,1,3.0619,140
0.625,0.225,0.02,0.14,3,1,3.0619,148
0.625,0.45,0.02,0.04,3,1,3.0619,195
0.8,0.225,0.02,0.04,3,1,3.0619,199
0.7,0.275,0.0125,0.0,3,1,3.0615,161
0.7,0.275,0.0175,0.05,3,1,3.0615,180
0.6,0.325,0.015,0.06,3,1,3.0611,153
0.6,0.325,0.02,0.11,3,1,3.0611,156
0.6,0.55,0.02,0.01,3,1,3.0611,211
0.775,0.325,0.02,0.01,3,1,3.0611,217
0.675,0.15,0.0125,0.07,3,1,3.0607,146
0.675,0.15,0.0175,0.12,3,1,3.0607,154
0.675,0.375,0.0175,0.02,3,1,3.0607,192
0.85,0.15,0.0175,0.02,3,1,3.0607,189
0.75,0.2,0.015,0.03,3,1,3.0603,171
0.75,0.2,0.02,0.08,3,1,3.0603,188
0.65,0.25,0.0125,0.04,3,1,3.0599,143
0.65,0.25,0.0175,0.09,3,1,3.0599,157
0.725,0.3,0.015,0.0,3,1,3.0595,186
0.725,0.3,0.02,0.05,3,1,3.0595,198
0.625,0.35,0.0125,0.01,3,1,3.0591,152
0.625,0.35,0.0175,0.06,3,1,3.0591,175
0.7,0.175,0.015,0.07,3,1,3.0587,161
0.7,0.175,0.02,0.12,3,1,3.0587,165
0.7,0.4,0.02,0.02,3,1,3.0587,209
0.875,0.175,0.02,0.02,3,1,3.0587,205
0.6,0.225,0.0125,0.08,3,1,3.0583,130
0.6,0.225,0.0175,0.13,3,1,3.0583,137
0.6,0.45,0.0175,0.03,3,1,3.0583,181
0.775,0.225,0.0175,0.03,3,1,3.0583,187
0.675,0.275,0.015,0.04,3,1,3.0579,161
0.675,0.275,0.02,0.09,3,1,3.0579,170
0.75,0.325,0.0175,0.0,3,1,3.0575,210
0.65,0.15,0.015,0.11,3,1,3.0571,144
0.65,0.15,0.02,0.16,3,1,3.0571,150
0.825,0.15,0.015,0.01,3,1,3.0571,174
0.825,0.15,0.02,0.06,3,1,3.0571,191
0.725,0.2,0.0125,0.02,3,1,3.0567,154
0.725,0.2,0.0175,0.07,3,1,3.0567,181
0.625,0.25,0.015,0.08,3,1,3.0563,146
0.625,0.25,0.02,0.13,3,1,3.0563,150
0.625,0.475,0.02,0.03,3,1,3.0563,198
0.8,0.25,0.02,0.03,3,1,3.0563,203
0.7,0.3,0.0175,0.04,3,1,3.056,184
0.6,0.35,0.015,0.05,3,1,3.0556,155
0.6,0.35,0.02,0.1,3,1,3.0556,161
0.6,0.575,0.02,0.0,3,1,3.0556,222
0.775,0.35,0.02,0.0,3,1,3.0556,227
0.675,0.175,0.0125,0.06,3,1,3.0552,146
0.675,0.175,0.0175,0.11,3,1,3.0552,158
0.675,0.4,0.0175,0.01,3,1,3.0552,199
0.85,0.175,0.0175,0.01,3,1,3.0552,196
0.75,0.225,0.015,0.02,3,1,3.0548,171
0.75,0.225,0.02,0.07,3,1,3.0548,192
0.65,0.275,0.0125,0.03,3,1,3.0544,141
0.65,0.275,0.0175,0.08,3,1,3.0544,163
0.725,0.325,0.02,0.04,3,1,3.054,201
0.625,0.15,0.0125,0.1,3,1,3.0536,134
0.625,0.15,0.0175,0.15,3,1,3.0536,141
0.625,0.375,0.0175,0.05,3,1,3.0536,178
0.8,0.15,0.0125,0.0,3,1,3.0536,162
0.8,0.15,0.0175,0.05,3,1,3.0536,180
0.7,0.2,0.015,0.06,3,1,3.0532,163
0.7,0.2,0.02,0.11,3,1,3.0532,171
0.7,0.425,0.02,0.01,3,1,3.0532,213
0.875,0.2,0.02,0.01,3,1,3.0532,213
0.6,0.25,0.0125,0.07,3,1,3.0528,132
0.6,0.25,0.0175,0.12,3,1,3.0528,140
0.6,0.475,0.0175,0.02,3,1,3.0528,186
0.775,0.25,0.0175,0.02,3,1,3.0528,193
0.675,0.3,0.015,0.03,3,1,3.0524,163
0.675,0.3,0.02,0.08,3,1,3.0524,180
0.65,0.175,0.015,0.1,3,1,3.0516,144
0.65,0.175,0.02,0.15,3,1,3.0516,151
0.65,0.4,0.02,0.05,3,1,3.0516,195
0.825,0.175,0.015,0.0,3,1,3.0516,183
0.825,0.175,0.02,0.05,3,1,3.0516,194
0.725,0.225,0.0125,0.01,3,1,3.0512,158
0.725,0.225,0.0175,0.06,3,1,3.0512,181
0.625,0.275,0.015,0.07,3,1,3.0508,150
0.625,0.275,0.02,0.12,3,1,3.0508,150
0.625,0.5,0.02,0.02,3,1,3.0508,203
0.8,0.275,0.02,0.02,3,1,3.0508,208
0.7,0.325,0.0175,0.03,3,1,3.0504,187
0.6,0.15,0.015,0.14,3,1,3.05,132
0.6,0.15,0.02,0.19,3,1,3.05,136
0.775,0.15,0.015,0.04,3,1,3.05,168
0.775,0.15,0.02,0.09,3,1,3.05,176
0.675,0.2,0.0125,0.05,3,1,3.0496,147
0.675,0.2,0.0175,0.1,3,1,3.0496,160
0.675,0.425,0.0175,0.0,3,1,3.0496,205
0.85,0.2,0.0175,0.0,3,1,3.0496,206
0.75,0.25,0.015,0.01,3,1,3.0492,178
0.75,0.25,0.02,0.06,3,1,3.0492,197
0.65,0.3,0.0125,0.02,3,1,3.0488,145
0.65,0.3,0.0175,0.07,3,1,3.0488,171
0.725,0.35,0.02,0.03,3,1,3.0484,204
0.625,0.175,0.0125,0.09,3,1,3.048,133
0.625,0.175,0.0175,0.14,3,1,3.048,142
0.625,0.4,0.0175,0.04,3,1,3.048,181
0.8,0.175,0.0175,0.04,3,1,3.048,183
0.7,0.225,0.015,0.05,3,1,3.0476,161
0.7,0.225,0.02,0.1,3,1,3.0476,170
0.7,0.45,0.02,0.0,3,1,3.0476,224
0.875,0.225,0.02,0.0,3,1,3.0476,224
0.6,0.275,0.0125,0.06,3,1,3.0472,133
0.6,0.275,0.0175,0.11,3,1,3.0472,143
0.6,0.5,0.0175,0.01,3,1,3.0472,193
0.775,0.275,0.0175,0.01,3,1,3.0472,199
0.675,0.325,0.015,0.02,3,1,3.0468,168
0.675,0.325,0.02,0.07,3,1,3.0468,188
0.75,0.15,0.0125,0.03,3,1,3.0464,152
0.75,0.15,0.0175,0.08,3,1,3.0464,173
0.65,0.2,0.015,0.09,3,1,3.046,145
0.65,0.2,0.02,0.14,3,1,3.046,154
0.65,0.425,0.02,0.04,3,1,3.046,195
0.825,0.2,0.02,0.04,3,1,3.046,198
0.725,0.25,0.0125,0.0,3,1,3.0456,165
0.725,0.25,0.0175,0.05,3,1,3.0456,183
0.625,0.3,0.015,0.06,3,1,3.0452,154
0.625,0.3,0.02,0.11,3,1,3.0452,157
0.625,0.525,0.02,0.01,3,1,3.0452,211
0.8,0.3,0.02,0.01,3,1,3.0452,216
0.7,0.35,0.0175,0.02,3,1,3.0448,192
0.6,0.175,0.015,0.13,3,1,3.0444,130
0.6,0.175,0.02,0.18,3,1,3.0444,136
0.775,0.175,0.015,0.03,3,1,3.0444,169
0.775,0.175,0.02,0.08,3,1,3.0444,185
0.675,0.225,0.0125,0.04,3,1,3.044,144
0.675,0.225,0.0175,0.09,3,1,3.044,159
0.75,0.275,0.015,0.0,3,1,3.0437,185
0.75,0.275,0.02,0.05,3,1,3.0437,197
0.65,0.325,0.0125,0.01,3,1,3.0433,153
0.65,0.325,0.0175,0.06,3,1,3.0433,176
0.725,0.15,0.015,0.07,3,1,3.0429,163
0.725,0.15,0.02,0.12,3,1,3.0429,165
0.725,0.375,0.02,0.02,3,1,3.0429,210
0.9,0.15,0.02,0.02,3,1,3.0429,206
0.625,0.2,0.0125,0.08,3,1,3.0425,136
0.625,0.2,0.0175,0.13,3,1,3.0425,143
0.625,0.425,0.0175,0.03,3,1,3.0425,181
0.8,0.2,0.0175,0.03,3,1,3.0425,187
0.7,0.25,0.015,0.04,3,1,3.0421,163
0.7,0.25,0.02,0.09,3,1,3.0421,173
0.6,0.3,0.0125,0.05,3,1,3.0417,135
0.6,0.3,0.0175,0.1,3,1,3.0417,149
0.6,0.525,0.0175,0.0,3,1,3.0417,203
0.775,0.3,0.0175,0.0,3,1,3.0417,209
0.675,0.35,0.015,0.01,3,1,3.0413,175
0.675,0.35,0.02,0.06,3,1,3.0413,193
0.75,0.175,0.0125,0.02,3,1,3.0409,153
0.75,0.175,0.0175,0.07,3,1,3.0409,180
0.65,0.225,0.015,0.08,3,1,3.0405,148
0.65,0.225,0.02,0.13,3,1,3.0405,152
0.65,0.45,0.02,0.03,3,1,3.0405,199
0.825,0.225,0.02,0.03,3,1,3.0405,202
0.725,0.275,0.0175,0.04,3,1,3.0401,184
0.625,0.325,0.015,0.05,3,1,3.0397,156
0.625,0.325,0.02,0.1,3,1,3.0397,163
0.625,0.55,0.02,0.0,3,1,3.0397,222
0.8,0.325,0.02,0.0,3,1,3.0397,227
0.7,0.15,0.0125,0.06,3,1,3.0393,148
0.7,0.15,0.0175,0.11,3,1,3.0393,161
0.7,0.375,0.0175,0.01,3,1,3.0393,200
0.875,0.15,0.0175,0.01,3,1,3.0393,196
0.6,0.2,0.015,0.12,3,1,3.0389,130
0.6,0.2,0.02,0.17,3,1,3.0389,137
0.775,0.2,0.015,0.02,3,1,3.0389,172
0.775,0.2,0.02,0.07,3,1,3.0389,193
0.675,0.25,0.0125,0.03,3,1,3.0385,145
0.675,0.25,0.0175,0.08,3,1,3.0385,166
0.75,0.3,0.02,0.04,3,1,3.0381,201
0.65,0.35,0.0125,0.0,3,1,3.0377,160
0.65,0.35,0.0175,0.05,3,1,3.0377,178
0.725,0.175,0.015,0.06,3,1,3.0373,164
0.725,0.175,0.02,0.11,3,1,3.0373,170
0.725,0.4,0.02,0.01,3,1,3.0373,217
0.9,0.175,0.02,0.01,3,1,3.0373,213
0.625,0.225,0.0125,0.07,3,1,3.0369,134
0.625,0.225,0.0175,0.12,3,1,3.0369,142
0.625,0.45,0.0175,0.02,3,1,3.0369,187
0.8,0.225,0.0175,0.02,3,1,3.0369,191
0.7,0.275,0.015,0.03,3,1,3.0365,163
0.7,0.275,0.02,0.08,3,1,3.0365,181
0.6,0.325,0.0125,0.04,3,1,3.0361,137
0.6,0.325,0.0175,0.09,3,1,3.0361,152
0.675,0.15,0.015,0.1,3,1,3.0357,148
0.675,0.15,0.02,0.15,3,1,3.0357,155
0.675,0.375,0.02,0.05,3,1,3.0357,196
0.85,0.15,0.015,0.0,3,1,3.0357,182
0.85,0.15,0.02,0.05,3,1,3.0357,193
0.75,0.2,0.0125,0.01,3,1,3.0353,161
0.75,0.2,0.0175,0.06,3,1,3.0353,185
0.65,0.25,0.015,0.07,3,1,3.0349,153
0.65,0.25,0.02,0.12,3,1,3.0349,155
0.65,0.475,0.02,0.02,3,1,3.0349,204
0.825,0.25,0.02,0.02,3,1,3.0349,208
0.725,0.3,0.0175,0.03,3,1,3.0345,187
0.625,0.35,0.015,0.04,3,1,3.0341,158
0.625,0.35,0.02,0.09,3,1,3.0341,166
0.7,0.175,0.0125,0.05,3,1,3.0337,148
0.7,0.175,0.0175,0.1,3,1,3.0337,162
0.7,0.4,0.0175,0.0,3,1,3.0337,209
0.875,0.175,0.0175,0.0,3,1,3.0337,205
0.6,0.225,0.015,0.11,3,1,3.0333,132
0.6,0.225,0.02,0.16,3,1,3.0333,139
0.775,0.225,0.015,0.01,3,1,3.0333,176
0.775,0.225,0.02,0.06,3,1,3.0333,194
0.675,0.275,0.0125,0.02,3,1,3.0329,146
0.675,0.275,0.0175,0.07,3,1,3.0329,171
0.75,0.325,0.02,0.03,3,1,3.0325,204
0.65,0.15,0.0125,0.09,3,1,3.0321,136
0.65,0.15,0.0175,0.14,3,1,3.0321,145
0.65,0.375,0.0175,0.04,3,1,3.0321,182
0.825,0.15,0.0175,0.04,3,1,3.0321,181
0.725,0.2,0.015,0.05,3,1,3.0317,166
0.725,0.2,0.02,0.1,3,1,3.0317,174
0.725,0.425,0.02,0.0,3,1,3.0317,224
0.9,0.2,0.02,0.0,3,1,3.0317,224
0.625,0.25,0.0125,0.06,3,1,3.0313,137
0.625,0.25,0.0175,0.11,3,1,3.0313,148
0.625,0.475,0.0175,0.01,3,1,3.0313,194
0.8,0.25,0.0175,0.01,3,1,3.0313,199
0.7,0.3,0.015,0.02,3,1,3.031,168
0.7,0.3,0.02,0.07,3,1,3.031,189
0.6,0.35,0.0125,0.03,3,1,3.0306,139
0.6,0.35,0.0175,0.08,3,1,3.0306,159
0.675,0.175,0.015,0.09,3,1,3.0302,147
0.675,0.175,0.02,0.14,3,1,3.0302,156
0.675,0.4,0.02,0.04,3,1,3.0302,199
0.85,0.175,0.02,0.04,3,1,3.0302,196
0.75,0.225,0.0125,0.0,3,1,3.0298,165
0.75,0.225,0.0175,0.05,3,1,3.0298,183
0.65,0.275,0.015,0.06,3,1,3.0294,155
0.65,0.275,0.02,0.11,3,1,3.0294,158
0.65,0.5,0.02,0.01,3,1,3.0294,211
0.825,0.275,0.02,0.01,3,1,3.0294,216
0.725,0.325,0.0175,0.02,3,1,3.029,193
0.625,0.15,0.015,0.13,3,1,3.0286,134
0.625,0.15,0.02,0.18,3,1,3.0286,139
0.8,0.15,0.015,0.03,3,1,3.0286,164
0.8,0.15,0.02,0.08,3,1,3.0286,179
0.7,0.2,0.0125,0.04,3,1,3.0282,149
0.7,0.2,0.0175,0.09,3,1,3.0282,164
0.6,0.25,0.015,0.1,3,1,3.0278,135
0.6,0.25,0.02,0.15,3,1,3.0278,142
0.6,0.475,0.02,0.05,3,1,3.0278,190
0.775,0.25,0.015,0.0,3,1,3.0278,186
0.775,0.25,0.02,0.05,3,1,3.0278,198
0.675,0.3,0.0125,0.01,3,1,3.0274,153
0.675,0.3,0.0175,0.06,3,1,3.0274,177
0.75,0.35,0.02,0.02,3,1,3.027,209
0.65,0.175,0.0125,0.08,3,1,3.0266,138
0.65,0.175,0.0175,0.13,3,1,3.0266,145
0.65,0.4,0.0175,0.03,3,1,3.0266,185
0.825,0.175,0.0175,0.03,3,1,3.0266,184
0.725,0.225,0.015,0.04,3,1,3.0262,164
0.725,0.225,0.02,0.09,3,1,3.0262,174
0.625,0.275,0.0125,0.05,3,1,3.0258,136
0.625,0.275,0.0175,0.1,3,1,3.0258,150
0.625,0.5,0.0175,0.0,3,1,3.0258,203
0.8,0.275,0.0175,0.0,3,1,3.0258,208
0.7,0.325,0.015,0.01,3,1,3.0254,176
0.7,0.325,0.02,0.06,3,1,3.0254,194
0.6,0.15,0.0125,0.12,3,1,3.025,124
0.775,0.15,0.0125,0.02,3,1,3.025,151
0.775,0.15,0.0175,0.07,3,1,3.025,178
0.675,0.2,0.015,0.08,3,1,3.0246,153
0.675,0.2,0.02,0.13,3,1,3.0246,158
0.675,0.425,0.02,0.03,3,1,3.0246,199
0.85,0.2,0.02,0.03,3,1,3.0246,200
0.75,0.25,0.0175,0.04,3,1,3.0242,186
0.65,0.3,0.015,0.05,3,1,3.0238,157
0.65,0.3,0.02,0.1,3,1,3.0238,164
0.65,0.525,0.02,0.0,3,1,3.0238,222
0.825,0.3,0.02,0.0,3,1,3.0238,227
0.725,0.35,0.0175,0.01,3,1,3.0234,200
0.625,0.175,0.015,0.12,3,1,3.023,133
0.625,0.175,0.02,0.17,3,1,3.023,139
0.8,0.175,0.015,0.02,3,1,3.023,168
0.8,0.175,0.02,0.07,3,1,3.023,187
0.7,0.225,0.0125,0.03,3,1,3.0226,145
0.7,0.225,0.0175,0.08,3,1,3.0226,168
0.6,0.275,0.015,0.09,3,1,3.0222,135
0.6,0.275,0.02,0.14,3,1,3.0222,142
0.6,0.5,0.02,0.04,3,1,3.0222,193
0.775,0.275,0.02,0.04,3,1,3.0222,200
0.675,0.325,0.0125,0.0,3,1,3.0218,161
0.675,0.325,0.0175,0.05,3,1,3.0218,179
0.75,0.15,0.015,0.06,3,1,3.0214,165
0.75,0.15,0.02,0.11,3,1,3.0214,170
0.75,0.375,0.02,0.01,3,1,3.0214,217
0.925,0.15,0.02,0.01,3,1,3.0214,214
0.65,0.2,0.0125,0.07,3,1,3.021,140
0.65,0.2,0.0175,0.12,3,1,3.021,148
0.65,0.425,0.0175,0.02,3,1,3.021,187
0.825,0.2,0.0175,0.02,3,1,3.021,190
0.725,0.25,0.015,0.03,3,1,3.0206,166
0.725,0.25,0.02,0.08,3,1,3.0206,183
0.625,0.3,0.0125,0.04,3,1,3.0202,138
0.625,0.3,0.0175,0.09,3,1,3.0202,153
0.7,0.35,0.015,0.0,3,1,3.0198,185
0.7,0.35,0.02,0.05,3,1,3.0198,196
0.6,0.175,0.0125,0.11,3,1,3.0194,127
0.775,0.175,0.0125,0.01,3,1,3.0194,157
0.775,0.175,0.0175,0.06,3,1,3.0194,182
0.675,0.225,0.015,0.07,3,1,3.019,155
0.675,0.225,0.02,0.12,3,1,3.019,157
0.675,0.45,0.02,0.02,3,1,3.019,205
0.85,0.225,0.02,0.02,3,1,3.019,206
0.75,0.275,0.0175,0.03,3,1,3.0187,186
0.65,0.325,0.015,0.04,3,1,3.0183,159
0.65,0.325,0.02,0.09,3,1,3.0183,168
0.725,0.15,0.0125,0.05,3,1,3.0179,149
0.725,0.15,0.0175,0.1,3,1,3.0179,163
0.725,0.375,0.0175,0.0,3,1,3.0179,210
0.9,0.15,0.0175,0.0,3,1,3.0179,206
0.625,0.2,0.015,0.11,3,1,3.0175,138
0.625,0.2,0.02,0.16,3,1,3.0175,144
0.8,0.2,0.015,0.01,3,1,3.0175,176
0.8,0.2,0.02,0.06,3,1,3.0175,193
0.7,0.25,0.0125,0.02,3,1,3.0171,149
0.7,0.25,0.0175,0.07,3,1,3.0171,174
0.6,0.3,0.015,0.08,3,1,3.0167,141
0.6,0.3,0.02,0.13,3,1,3.0167,144
0.6,0.525,0.02,0.03,3,1,3.0167,197
0.775,0.3,0.02,0.03,3,1,3.0167,203
0.675,0.35,0.0175,0.04,3,1,3.0163,182
0.75,0.175,0.015,0.05,3,1,3.0159,166
0.75,0.175,0.02,0.1,3,1,3.0159,173
0.75,0.4,0.02,0.0,3,1,3.0159,227
0.925,0.175,0.02,0.0,3,1,3.0159,224
0.65,0.225,0.0125,0.06,3,1,3.0155,138
0.65,0.225,0.0175,0.11,3,1,3.0155,150
0.65,0.45,0.0175,0.01,3,1,3.0155,195
0.825,0.225,0.0175,0.01,3,1,3.0155,198
0.725,0.275,0.015,0.02,3,1,3.0151,168
0.725,0.275,0.02,0.07,3,1,3.0151,189
0.625,0.325,0.0125,0.03,3,1,3.0147,140
0.625,0.325,0.0175,0.08,3,1,3.0147,161
0.7,0.15,0.015,0.09,3,1,3.0143,149
0.7,0.15,0.02,0.14,3,1,3.0143,159
0.7,0.375,0.02,0.04,3,1,3.0143,200
0.875,0.15,0.02,0.04,3,1,3.0143,196
0.6,0.2,0.0125,0.1,3,1,3.0139,127
0.6,0.2,0.0175,0.15,3,1,3.0139,135
0.6,0.425,0.0175,0.05,3,1,3.0139,173
0.775,0.2,0.0125,0.0,3,1,3.0139,165
0.775,0.2,0.0175,0.05,3,1,3.0139,185
0.675,0.25,0.015,0.06,3,1,3.0135,158
0.675,0.25,0.02,0.11,3,1,3.0135,163
0.675,0.475,0.02,0.01,3,1,3.0135,212
0.85,0.25,0.02,0.01,3,1,3.0135,214
0.75,0.3,0.0175,0.02,3,1,3.0131,192
0.65,0.35,0.015,0.03,3,1,3.0127,162
0.65,0.35,0.02,0.08,3,1,3.0127,177
0.725,0.175,0.0125,0.04,3,1,3.0123,149
0.725,0.175,0.0175,0.09,3,1,3.0123,164
0.625,0.225,0.015,0.1,3,1,3.0119,137
0.625,0.225,0.02,0.15,3,1,3.0119,143
0.625,0.45,0.02,0.05,3,1,3.0119,191
0.8,0.225,0.015,0.0,3,1,3.0119,184
0.8,0.225,0.02,0.05,3,1,3.0119,195
0.7,0.275,0.0125,0.01,3,1,3.0115,153
0.7,0.275,0.0175,0.06,3,1,3.0115,177
0.6,0.325,0.015,0.07,3,1,3.0111,148
0.6,0.325,0.02,0.12,3,1,3.0111,148
0.6,0.55,0.02,0.02,3,1,3.0111,203
0.775,0.325,0.02,0.02,3,1,3.0111,209
0.675,0.15,0.0125,0.08,3,1,3.0107,142
0.675,0.15,0.0175,0.13,3,1,3.0107,149
0.675,0.375,0.0175,0.03,3,1,3.0107,186
0.85,0.15,0.0175,0.03,3,1,3.0107,183
0.75,0.2,0.015,0.04,3,1,3.0103,168
0.75,0.2,0.02,0.09,3,1,3.0103,177
0.65,0.25,0.0125,0.05,3,1,3.0099,140
0.65,0.25,0.0175,0.1,3,1,3.0099,153
0.65,0.475,0.0175,0.0,3,1,3.0099,204
0.825,0.25,0.0175,0.0,3,1,3.0099,208
0.725,0.3,0.015,0.01,3,1,3.0095,176
0.725,0.3,0.02,0.06,3,1,3.0095,195
0.625,0.35,0.0125,0.02,3,1,3.0091,144
0.625,0.35,0.0175,0.07,3,1,3.0091,168
0.7,0.175,0.015,0.08,3,1,3.0087,154
0.7,0.175,0.02,0.13,3,1,3.0087,160
0.7,0.4,0.02,0.03,3,1,3.0087,203
0.875,0.175,0.02,0.03,3,1,3.0087,199
0.6,0.225,0.0125,0.09,3,1,3.0083,124
0.6,0.225,0.0175,0.14,3,1,3.0083,134
0.6,0.45,0.0175,0.04,3,1,3.0083,177
0.775,0.225,0.0175,0.04,3,1,3.0083,184
0.675,0.275,0.015,0.05,3,1,3.0079,158
0.675,0.275,0.02,0.1,3,1,3.0079,165
0.675,0.5,0.02,0.0,3,1,3.0079,222
0.85,0.275,0.02,0.0,3,1,3.0079,225
0.75,0.325,0.0175,0.01,3,1,3.0075,200
0.65,0.15,0.015,0.12,3,1,3.0071,136
0.65,0.15,0.02,0.17,3,1,3.0071,142
0.825,0.15,0.015,0.02,3,1,3.0071,166
0.825,0.15,0.02,0.07,3,1,3.0071,184
0.725,0.2,0.0125,0.03,3,1,3.0067,150
0.725,0.2,0.0175,0.08,3,1,3.0067,172
0.625,0.25,0.015,0.09,3,1,3.0063,138
0.625,0.25,0.02,0.14,3,1,3.0063,146
0.625,0.475,0.02,0.04,3,1,3.0063,194
0.8,0.25,0.02,0.04,3,1,3.0063,199
0.7,0.3,0.0125,0.0,3,1,3.006,161
0.7,0.3,0.0175,0.05,3,1,3.006,180
0.6,0.35,0.015,0.06,3,1,3.0056,152
0.6,0.35,0.02,0.11,3,1,3.0056,154
0.6,0.575,0.02,0.01,3,1,3.0056,211
0.775,0.35,0.02,0.01,3,1,3.0056,216
0.675,0.175,0.0125,0.07,3,1,3.0052,142
0.675,0.175,0.0175,0.12,3,1,3.0052,150
0.675,0.4,0.0175,0.02,3,1,3.0052,191
0.85,0.175,0.0175,0.02,3,1,3.0052,188
0.75,0.225,0.015,0.03,3,1,3.0048,166
0.75,0.225,0.02,0.08,3,1,3.0048,183
0.65,0.275,0.0125,0.04,3,1,3.0044,139
0.65,0.275,0.0175,0.09,3,1,3.0044,154
0.725,0.325,0.015,0.0,3,1,3.004,186
0.725,0.325,0.02,0.05,3,1,3.004,197
0.625,0.15,0.0125,0.11,3,1,3.0036,131
0.8,0.15,0.0125,0.01,3,1,3.0036,154
0.8,0.15,0.0175,0.06,3,1,3.0036,176
0.7,0.2,0.015,0.07,3,1,3.0032,159
0.7,0.2,0.02,0.12,3,1,3.0032,163
0.7,0.425,0.02,0.02,3,1,3.0032,205
0.875,0.2,0.02,0.02,3,1,3.0032,205
0.6,0.25,0.0125,0.08,3,1,3.0028,128
0.6,0.25,0.0175,0.13,3,1,3.0028,135
0.6,0.475,0.0175,0.03,3,1,3.0028,180
0.775,0.25,0.0175,0.03,3,1,3.0028,187
0.675,0.3,0.015,0.04,3,1,3.0024,160
0.675,0.3,0.02,0.09,3,1,3.0024,169
0.75,0.35,0.0175,0.0,3,1,3.002,209
0.65,0.175,0.015,0.11,3,1,3.0016,140
0.65,0.175,0.02,0.16,3,1,3.0016,146
0.825,0.175,0.015,0.01,3,1,3.0016,173
0.825,0.175,0.02,0.06,3,1,3.0016,190
0.725,0.225,0.0125,0.02,3,1,3.0012,150
0.725,0.225,0.0175,0.07,3,1,3.0012,176
0.625,0.275,0.015,0.08,3,1,3.0008,143
0.625,0.275,0.02,0.13,3,1,3.0008,145
0.625,0.5,0.02,0.03,3,1,3.0008,197
0.8,0.275,0.02,0.03,3,1,3.0008,202
0.7,0.325,0.0175,0.04,3,1,3.0004,183
0.6,0.15,0.015,0.15,3,1,3.0,128
0.6,0.15,0.02,0.2,3,1,3.0,134
0.6,0.6,0.02,0.0,3,1,3.0,222
0.775,0.15,0.015,0.05,3,1,3.0,165
